algorithm,target_update_interval,seed,training_step,q_upper,Mean_Q,Mean_Excess,Mean_Violtaing_Excess,Mean_Over_Violation_Rate,Mean_Under_Violtaion_Rate
DQN,591,18,27000,100,38.579063,0.0,,0.0,0.03844861660079051
DQN,591,18,28000,100,40.87249,0.0,,0.0,0.011432806324110673
DQN,591,18,29000,100,43.11168,0.0,,0.0,0.005849802371541502
DQN,591,18,30000,100,44.3782,0.0,,0.0,0.003794466403162055
DQN,591,18,31000,100,46.772865,0.0,,0.0,0.0018774703557312253
DQN,591,18,32000,100,48.61646,0.0,,0.0,0.000800395256916996
DQN,591,18,33000,100,49.906345,0.0,,0.0,0.0006324110671936759
DQN,591,18,34000,100,51.786755,0.0,,0.0,0.0004150197628458498
DQN,591,18,35000,100,53.509773,0.0,,0.0,0.00037549407114624507
DQN,591,18,36000,100,54.94137,0.0,,0.0,0.0003952569169960474
DQN,591,18,37000,100,56.41135,0.0,,0.0,0.00044466403162055334
DQN,591,18,38000,100,57.872242,0.0,,0.0,0.0005335968379446641
DQN,591,18,39000,100,58.454624,0.0,,0.0,0.0006126482213438735
DQN,591,18,40000,100,60.15668,0.0,,0.0,0.0009980237154150198
DQN,591,18,41000,100,61.45451,0.0,,0.0,0.0015217391304347826
DQN,591,18,42000,100,62.739456,0.0,,0.0,0.0015711462450592884
DQN,591,18,43000,100,63.415203,0.0,,0.0,0.0016403162055335968
DQN,591,18,44000,100,64.69755,0.0,,0.0,0.002015810276679842
DQN,591,18,45000,100,65.90975,0.0,,0.0,0.002648221343873518
DQN,591,18,46000,100,66.252205,0.0,,0.0,0.003241106719367589
DQN,591,18,47000,100,67.66774,0.0,,0.0,0.0035375494071146246
DQN,591,18,48000,100,69.25483,0.0,,0.0,0.004041501976284585
DQN,591,18,49000,100,69.70508,0.0,,0.0,0.004140316205533597
DQN,591,18,50000,100,70.86958,0.0,,0.0,0.0044762845849802375
DQN,591,18,51000,100,72.12589,0.0,,0.0,0.005059288537549407
DQN,591,18,52000,100,72.92496,0.0,,0.0,0.005355731225296443
DQN,591,18,53000,100,74.03993,0.0,,0.0,0.005385375494071146
DQN,591,18,54000,100,74.96302,0.0,,0.0,0.0054051383399209485
DQN,591,18,55000,100,75.77325,0.0,,0.0,0.005533596837944664
DQN,591,18,56000,100,76.35641,0.0,,0.0,0.005494071146245059
DQN,591,18,57000,100,77.25601,0.0,,0.0,0.004861660079051384
DQN,591,18,58000,100,77.73796,0.0,,0.0,0.005326086956521739
DQN,591,18,59000,100,78.12073,0.0,,0.0,0.005553359683794466
DQN,591,18,60000,100,79.028725,0.0,,0.0,0.005286561264822134
DQN,591,18,61000,100,80.2218,0.0,,0.0,0.006067193675889328
DQN,591,18,62000,100,80.393456,0.0,,0.0,0.006729249011857707
DQN,591,18,63000,100,81.435234,0.0,,0.0,0.006422924901185771
DQN,591,18,64000,100,81.719734,0.0,,0.0,0.006837944664031621
DQN,591,18,65000,100,82.57123,0.0,,0.0,0.007025691699604743
DQN,591,18,66000,100,83.41352,0.0,,0.0,0.007371541501976285
DQN,591,18,67000,100,84.472855,7.7022205e-06,0.15589294,4.940711462450593e-05,0.007618577075098814
DQN,591,18,68000,100,84.64471,4.272642e-05,0.7206523,5.928853754940711e-05,0.00907114624505929
DQN,591,18,69000,100,84.86158,4.76467e-05,0.43834963,0.00010869565217391305,0.009565217391304347
DQN,591,18,70000,100,85.66255,0.0007840091,0.28851536,0.002717391304347826,0.00950592885375494
DQN,591,18,71000,100,85.687836,0.0014190429,0.2063321,0.006877470355731225,0.00983201581027668
DQN,591,18,72000,100,85.80787,0.009277555,0.3382164,0.02743083003952569,0.010355731225296443
DQN,591,18,73000,100,86.40423,0.07032643,0.76502573,0.09192687747035573,0.010869565217391304
DQN,591,18,74000,100,86.75559,0.17786735,1.3220842,0.13453557312252964,0.011047430830039525
DQN,591,18,75000,100,87.06348,0.23345996,1.6013386,0.1457905138339921,0.011353754940711462
DQN,591,18,76000,100,87.063446,0.23257284,1.561803,0.14891304347826087,0.011739130434782608
DQN,591,18,77000,100,87.34721,0.2667696,1.6920766,0.15765810276679842,0.012401185770750988
DQN,591,18,78000,100,87.75888,0.26488933,1.6028941,0.16525691699604744,0.012203557312252965
DQN,591,18,79000,100,87.91028,0.21910651,1.3921131,0.15739130434782608,0.012707509881422925
DQN,591,18,80000,100,88.18429,0.24028386,1.3921525,0.17259881422924903,0.013636363636363636
DQN,591,18,81000,100,88.86014,0.4434853,1.2431297,0.3567490118577075,0.013922924901185772
DQN,591,18,82000,100,88.77333,0.39850506,1.2449439,0.320098814229249,0.014713438735177865
DQN,591,18,83000,100,88.576294,0.46496877,1.2123786,0.38351778656126484,0.01626482213438735
DQN,591,18,84000,100,88.07384,0.3930575,1.0464437,0.3756126482213439,0.016709486166007904
DQN,591,18,85000,100,87.89429,0.3693351,0.9869481,0.3742193675889328,0.017282608695652173
DQN,591,18,86000,100,87.93036,0.28224495,0.8490588,0.33242094861660076,0.01767786561264822
DQN,591,18,87000,100,88.27551,0.30824733,0.8666378,0.35568181818181815,0.016966403162055336
DQN,591,18,88000,100,88.590225,0.3936543,0.9805748,0.40145256916996047,0.017065217391304347
DQN,591,18,89000,100,88.97968,0.34865862,0.8578922,0.40641304347826085,0.016304347826086956
DQN,591,18,90000,100,89.30058,0.31866002,0.7772195,0.41,0.015859683794466402
DQN,591,18,91000,100,89.88555,0.4431529,0.9131963,0.4852766798418972,0.014229249011857707
DQN,591,18,92000,100,90.60293,0.5635381,1.0662016,0.5285474308300395,0.012677865612648222
DQN,591,18,93000,100,91.37767,0.6650341,1.1968958,0.5556324110671936,0.011590909090909091
DQN,591,18,94000,100,92.039246,0.79705286,1.3676815,0.5827766798418972,0.011106719367588933
DQN,591,18,95000,100,92.35016,0.80411845,1.3795247,0.5828952569169961,0.010444664031620553
DQN,591,18,96000,100,93.20923,1.0121025,1.6329958,0.6197826086956522,0.010019762845849803
DQN,591,18,97000,100,94.05265,1.2243134,1.8564935,0.6594762845849802,0.009051383399209486
DQN,591,18,98000,100,94.60926,1.3271946,1.9677409,0.6744762845849802,0.007855731225296442
DQN,591,18,99000,100,95.01081,1.4925237,2.1447716,0.6958893280632411,0.006353754940711462
DQN,591,18,100000,100,96.194305,1.8933005,2.5751574,0.7352173913043478,0.004762845849802372
DQN,591,19,1000,100,0.052422695,0.0,,0.0,0.2409189723320158
DQN,591,19,2000,100,2.9930718,0.0,,0.0,0.0
DQN,591,19,3000,100,4.7780824,0.0,,0.0,0.0
DQN,591,19,4000,100,5.2562265,0.0,,0.0,0.02242094861660079
DQN,591,19,5000,100,6.635313,0.0,,0.0,0.03295454545454545
DQN,591,19,6000,100,8.470412,0.0,,0.0,0.03357707509881423
DQN,591,19,7000,100,9.226378,0.0,,0.0,0.0408300395256917
DQN,591,19,8000,100,11.298465,0.0,,0.0,0.03629446640316206
DQN,591,19,9000,100,13.7030115,0.0,,0.0,0.032559288537549406
DQN,591,19,10000,100,15.180981,0.0,,0.0,0.02986166007905138
DQN,591,19,11000,100,17.298136,0.0,,0.0,0.03172924901185771
DQN,591,19,12000,100,19.214842,0.0,,0.0,0.028241106719367588
DQN,591,19,13000,100,20.085947,0.0,,0.0,0.02966403162055336
DQN,591,19,14000,100,21.537624,0.0,,0.0,0.031689723320158104
DQN,591,19,15000,100,23.408913,0.0,,0.0,0.030612648221343873
DQN,591,19,16000,100,24.682888,0.0,,0.0,0.0275098814229249
DQN,591,19,17000,100,25.368616,0.0,,0.0,0.04121541501976284
DQN,591,19,18000,100,26.659302,0.0,,0.0,0.04531620553359684
DQN,591,19,19000,100,28.200726,0.0,,0.0,0.04815217391304348
DQN,591,19,20000,100,28.946938,0.0,,0.0,0.04175889328063241
DQN,591,19,21000,100,30.749172,0.0,,0.0,0.03838932806324111
DQN,591,19,22000,100,32.388676,0.0,,0.0,0.03309288537549407
DQN,591,19,23000,100,33.343655,0.0,,0.0,0.025533596837944664
DQN,591,19,24000,100,35.15657,0.0,,0.0,0.013241106719367589
DQN,591,19,25000,100,36.999058,0.0,,0.0,0.006600790513833992
DQN,591,19,26000,100,38.22811,0.0,,0.0,0.003458498023715415
DQN,591,19,27000,100,40.176643,0.0,,0.0,0.0016106719367588933
DQN,591,19,28000,100,41.861813,0.0,,0.0,0.0012351778656126482
DQN,591,19,29000,100,43.67828,0.0,,0.0,0.0008300395256916996
DQN,591,19,30000,100,44.98206,0.0,,0.0,0.00036561264822134387
DQN,591,19,31000,100,47.274536,0.0,,0.0,0.00017786561264822133
DQN,591,19,32000,100,48.802036,0.0,,0.0,0.00016798418972332015
DQN,591,19,33000,100,49.568954,0.0,,0.0,0.0002173913043478261
DQN,591,19,34000,100,51.462044,0.0,,0.0,0.0002766798418972332
DQN,591,19,35000,100,53.063576,0.0,,0.0,0.00030632411067193675
DQN,591,19,36000,100,53.672665,0.0,,0.0,0.00035573122529644266
DQN,591,19,37000,100,55.270554,0.0,,0.0,0.0003853754940711462
DQN,591,19,38000,100,56.401344,0.0,,0.0,0.0004841897233201581
DQN,591,19,39000,100,57.244625,0.0,,0.0,0.0005237154150197628
DQN,591,19,40000,100,58.055923,0.0,,0.0,0.0007905138339920949
DQN,591,19,41000,100,60.14354,0.0,,0.0,0.0009288537549407115
DQN,591,19,42000,100,61.346817,0.0,,0.0,0.0009288537549407115
DQN,591,19,43000,100,61.810223,0.0,,0.0,0.0010968379446640317
DQN,591,19,44000,100,63.609818,0.0,,0.0,0.0012055335968379447
DQN,591,19,45000,100,65.05965,0.0,,0.0,0.0013339920948616602
DQN,591,19,46000,100,65.72672,0.0,,0.0,0.0014229249011857706
DQN,591,19,47000,100,67.045555,0.0,,0.0,0.0014624505928853755
DQN,591,19,48000,100,68.05186,0.0,,0.0,0.0017391304347826088
DQN,591,19,49000,100,68.87261,0.0,,0.0,0.001966403162055336
DQN,591,19,50000,100,70.13017,0.0,,0.0,0.0019169960474308301
DQN,591,19,51000,100,71.313835,0.0,,0.0,0.0022628458498023716
DQN,591,19,52000,100,72.139305,0.0,,0.0,0.002223320158102767
DQN,591,19,53000,100,73.360886,0.0,,0.0,0.00216403162055336
DQN,591,19,54000,100,74.470604,0.0,,0.0,0.002302371541501976
DQN,591,19,55000,100,75.79644,0.0,,0.0,0.0019071146245059289
DQN,591,19,56000,100,75.96863,0.0,,0.0,0.002223320158102767
DQN,591,19,57000,100,76.81991,0.0,,0.0,0.002569169960474308
DQN,591,19,58000,100,77.41958,0.0,,0.0,0.0022727272727272726
DQN,591,19,59000,100,77.87638,0.0,,0.0,0.0021936758893280634
DQN,591,19,60000,100,78.74445,0.0,,0.0,0.0025395256916996047
DQN,591,19,61000,100,79.96976,4.705761e-05,0.476223,9.881422924901186e-05,0.002924901185770751
DQN,591,19,62000,100,80.45185,4.2600444e-05,0.47901833,8.893280632411067e-05,0.003300395256916996
DQN,591,19,63000,100,80.97619,8.2787825e-05,0.46545157,0.00017786561264822133,0.003794466403162055
DQN,591,19,64000,100,81.272385,0.00020236132,0.78765255,0.00025691699604743083,0.005098814229249012
DQN,591,19,65000,100,81.38702,0.00027189692,0.88761187,0.00030632411067193675,0.005543478260869565
DQN,591,19,66000,100,81.73648,0.0004926026,1.0837257,0.00045454545454545455,0.005948616600790514
DQN,591,19,67000,100,82.533394,0.001336677,1.048618,0.001274703557312253,0.006037549407114625
DQN,591,19,68000,100,83.14927,0.0020883451,1.0359831,0.002015810276679842,0.00516798418972332
DQN,591,19,69000,100,83.903694,0.0043649008,1.1070876,0.003942687747035573,0.004505928853754941
DQN,591,19,70000,100,84.34277,0.008863925,1.0717195,0.008270750988142292,0.005227272727272727
DQN,591,19,71000,100,84.4356,0.014165862,1.158921,0.012223320158102766,0.005958498023715415
DQN,591,19,72000,100,84.34998,0.013203541,1.1200322,0.011788537549407115,0.006877470355731225
DQN,591,19,73000,100,84.463455,0.022922674,1.2107383,0.018932806324110672,0.006857707509881423
DQN,591,19,74000,100,85.11863,0.042943884,1.3121742,0.03272727272727273,0.0066600790513833994
DQN,591,19,75000,100,84.88899,0.053920507,1.3655545,0.03948616600790514,0.007737154150197628
DQN,591,19,76000,100,85.447136,0.091419965,1.5549076,0.058794466403162056,0.008132411067193675
DQN,591,19,77000,100,85.96057,0.16480052,1.867198,0.08826086956521739,0.008112648221343874
DQN,591,19,78000,100,86.00654,0.18184833,1.9183832,0.09479249011857707,0.007934782608695653
DQN,591,19,79000,100,86.549484,0.29527798,2.3256385,0.12696640316205535,0.00849802371541502
DQN,591,19,80000,100,87.29696,0.39819902,2.6334949,0.15120553359683794,0.007737154150197628
DQN,591,19,81000,100,87.81078,0.46920842,2.8115277,0.16688735177865613,0.007282608695652174
DQN,591,19,82000,100,88.078835,0.4648652,2.6664603,0.17433794466403163,0.0076482213438735175
DQN,591,19,83000,100,88.89087,0.69302773,3.308539,0.20946640316205534,0.007371541501976285
DQN,591,19,84000,100,89.54911,0.8202362,3.4397442,0.2384584980237154,0.00782608695652174
DQN,591,19,85000,100,89.98645,0.9228647,3.5607116,0.2591798418972332,0.007638339920948617
DQN,591,19,86000,100,90.520584,1.0652872,3.7621114,0.2831620553359684,0.008211462450592885
DQN,591,19,87000,100,90.975395,1.2196584,4.0472646,0.3013537549407115,0.0076482213438735175
DQN,591,19,88000,100,91.55236,1.3925401,4.131851,0.3370256916996047,0.007480237154150198
DQN,591,19,89000,100,91.92577,1.5016178,4.1430717,0.3624407114624506,0.007144268774703557
DQN,591,19,90000,100,92.447914,1.6641735,4.1740446,0.39869565217391306,0.0063735177865612645
DQN,591,19,91000,100,92.24745,1.6006914,4.1077714,0.38967391304347826,0.006590909090909091
DQN,591,19,92000,100,92.80079,1.8065914,4.276756,0.4224209486166008,0.00674901185770751
DQN,591,19,93000,100,93.279465,2.040572,4.3659678,0.4673814229249012,0.007322134387351778
DQN,591,19,94000,100,93.84664,2.3720722,4.070777,0.582707509881423,0.007134387351778656
DQN,591,19,95000,100,94.00085,2.4789574,4.0266848,0.6156324110671937,0.007252964426877471
DQN,591,19,96000,100,94.21238,2.573769,3.9774215,0.647094861660079,0.007203557312252964
DQN,591,19,97000,100,94.4853,2.7041163,3.9893954,0.6778260869565217,0.007430830039525692
DQN,591,19,98000,100,94.44875,2.6289148,3.9845765,0.6597727272727273,0.007509881422924901
DQN,591,19,99000,100,94.78919,2.8812363,4.0258064,0.7156916996047431,0.00801383399209486
DQN,591,19,100000,100,95.12832,3.0578332,4.174854,0.7324407114624506,0.00808300395256917
DQN,647,10,1000,100,-0.000309144,0.0,,0.0,0.9873814229249012
DQN,647,10,2000,100,2.8650172,0.0,,0.0,0.0
DQN,647,10,3000,100,3.4526598,0.0,,0.0,0.009703557312252965
DQN,647,10,4000,100,4.7243705,0.0,,0.0,0.032124505928853755
DQN,647,10,5000,100,5.2411857,0.0,,0.0,0.05892292490118577
DQN,647,10,6000,100,6.589971,0.0,,0.0,0.10190711462450593
DQN,647,10,7000,100,7.171412,0.0,,0.0,0.13649209486166008
DQN,647,10,8000,100,8.792715,0.0,,0.0,0.12648221343873517
DQN,647,10,9000,100,9.783425,0.0,,0.0,0.11968379446640316
DQN,647,10,10000,100,11.552804,0.0,,0.0,0.1175395256916996
DQN,647,10,11000,100,12.598498,0.0,,0.0,0.11962450592885375
DQN,647,10,12000,100,14.324145,0.0,,0.0,0.12182806324110672
DQN,647,10,13000,100,15.564543,0.0,,0.0,0.1284387351778656
DQN,647,10,14000,100,16.498436,0.0,,0.0,0.12559288537549407
DQN,647,10,15000,100,18.227913,0.0,,0.0,0.11207509881422925
DQN,647,10,16000,100,18.964254,0.0,,0.0,0.11281620553359684
DQN,647,10,17000,100,20.750162,0.0,,0.0,0.09548418972332016
DQN,647,10,18000,100,21.565445,0.0,,0.0,0.09174901185770751
DQN,647,10,19000,100,22.899044,0.0,,0.0,0.08265810276679841
DQN,647,10,20000,100,23.869747,0.0,,0.0,0.06559288537549407
DQN,647,10,21000,100,25.92246,0.0,,0.0,0.039308300395256915
DQN,647,10,22000,100,27.535124,0.0,,0.0,0.012332015810276679
DQN,647,10,23000,100,28.844975,0.0,,0.0,0.0039229249011857705
DQN,647,10,24000,100,30.925663,0.0,,0.0,0.002282608695652174
DQN,647,10,25000,100,31.948784,0.0,,0.0,0.0009782608695652175
DQN,647,10,26000,100,34.334377,0.0,,0.0,0.0007509881422924901
DQN,647,10,27000,100,35.298912,0.0,,0.0,0.0004347826086956522
DQN,647,10,28000,100,37.151432,0.0,,0.0,0.0003952569169960474
DQN,647,10,29000,100,37.91703,0.0,,0.0,0.00036561264822134387
DQN,647,10,30000,100,39.84984,0.0,,0.0,0.0006324110671936759
DQN,647,10,31000,100,40.838593,0.0,,0.0,0.0007411067193675889
DQN,647,10,32000,100,42.529213,0.0,,0.0,0.0010474308300395256
DQN,647,10,33000,100,43.865597,0.0,,0.0,0.0011363636363636363
DQN,647,10,34000,100,45.22063,0.0,,0.0,0.001393280632411067
DQN,647,10,35000,100,46.873398,0.0,,0.0,0.0017687747035573123
DQN,647,10,36000,100,47.604992,0.0,,0.0,0.0018972332015810276
DQN,647,10,37000,100,49.36919,0.0,,0.0,0.0024011857707509883
DQN,647,10,38000,100,50.15508,0.0,,0.0,0.002243083003952569
DQN,647,10,39000,100,51.315384,0.0,,0.0,0.002243083003952569
DQN,647,10,40000,100,52.24565,0.0,,0.0,0.002173913043478261
DQN,647,10,41000,100,53.571156,0.0,,0.0,0.002035573122529644
DQN,647,10,42000,100,54.314106,0.0,,0.0,0.002124505928853755
DQN,647,10,43000,100,55.4493,0.0,,0.0,0.0024110671936758894
DQN,647,10,44000,100,56.74941,0.0,,0.0,0.0019268774703557312
DQN,647,10,45000,100,57.29769,0.0,,0.0,0.0019268774703557312
DQN,647,10,46000,100,58.506313,0.0,,0.0,0.0022529644268774705
DQN,647,10,47000,100,59.340023,0.0,,0.0,0.0018972332015810276
DQN,647,10,48000,100,60.758152,0.0,,0.0,0.002292490118577075
DQN,647,10,49000,100,61.24493,0.0,,0.0,0.0022035573122529645
DQN,647,10,50000,100,62.054672,0.0,,0.0,0.0020948616600790513
DQN,647,10,51000,100,62.538418,0.0,,0.0,0.0021146245059288538
DQN,647,10,52000,100,63.74133,0.0,,0.0,0.0017687747035573123
DQN,647,10,53000,100,64.04763,0.0,,0.0,0.0018774703557312253
DQN,647,10,54000,100,64.8294,0.0,,0.0,0.0019071146245059289
DQN,647,10,55000,100,65.37425,0.0,,0.0,0.0023715415019762848
DQN,647,10,56000,100,65.567566,0.0,,0.0,0.002717391304347826
DQN,647,10,57000,100,66.54108,0.0,,0.0,0.0030632411067193677
DQN,647,10,58000,100,66.802986,0.0,,0.0,0.0028853754940711463
DQN,647,10,59000,100,67.361916,0.0,,0.0,0.003181818181818182
DQN,647,10,60000,100,67.42964,0.0,,0.0,0.0033399209486166008
DQN,647,10,61000,100,68.488396,0.0,,0.0,0.003606719367588933
DQN,647,10,62000,100,69.03592,0.0,,0.0,0.0033695652173913043
DQN,647,10,63000,100,69.45876,0.0,,0.0,0.0036956521739130435
DQN,647,10,64000,100,69.66977,0.0,,0.0,0.004120553359683795
DQN,647,10,65000,100,70.17341,0.0,,0.0,0.0037055335968379445
DQN,647,10,66000,100,70.875946,0.0,,0.0,0.0030237154150197626
DQN,647,10,67000,100,71.15683,0.0,,0.0,0.0025197628458498026
DQN,647,10,68000,100,71.59081,0.0,,0.0,0.0025988142292490118
DQN,647,10,69000,100,71.99902,0.0,,0.0,0.0027964426877470356
DQN,647,10,70000,100,72.67803,2.5183335e-05,0.31856918,7.905138339920949e-05,0.0025395256916996047
DQN,647,10,71000,100,72.85712,4.5395576e-05,0.28712702,0.00015810276679841898,0.002509881422924901
DQN,647,10,72000,100,73.46794,0.00013579553,0.30538908,0.00044466403162055334,0.002756916996047431
DQN,647,10,73000,100,73.725266,0.00028271409,0.3621603,0.0007806324110671937,0.002658102766798419
DQN,647,10,74000,100,74.239395,0.0014366616,0.3598766,0.003992094861660079,0.0028557312252964428
DQN,647,10,75000,100,74.36759,0.002270454,0.40523803,0.005602766798418972,0.0034387351778656125
DQN,647,10,76000,100,74.92554,0.009027956,0.61982983,0.014565217391304348,0.0038438735177865613
DQN,647,10,77000,100,75.2048,0.012147429,0.68409556,0.01775691699604743,0.0039624505928853755
DQN,647,10,78000,100,75.72702,0.019968923,0.79686713,0.025059288537549407,0.004723320158102767
DQN,647,10,79000,100,76.09158,0.03163423,0.94940215,0.0333201581027668,0.005237154150197629
DQN,647,10,80000,100,76.42988,0.039652262,1.0276078,0.03858695652173913,0.004881422924901186
DQN,647,10,81000,100,76.95013,0.054491427,1.1585152,0.04703557312252964,0.005820158102766798
DQN,647,10,82000,100,77.45156,0.063946046,1.226097,0.05215415019762846,0.005533596837944664
DQN,647,10,83000,100,77.958755,0.086739555,1.3926768,0.06228260869565217,0.006551383399209486
DQN,647,10,84000,100,78.26378,0.0913308,1.4182411,0.06439723320158103,0.007450592885375494
DQN,647,10,85000,100,78.96319,0.1164406,1.588754,0.0732905138339921,0.007134387351778656
DQN,647,10,86000,100,79.25667,0.104524136,1.4572039,0.0717292490118577,0.0069466403162055336
DQN,647,10,87000,100,79.76624,0.12897876,1.6194354,0.07964426877470356,0.007450592885375494
DQN,647,10,88000,100,80.12456,0.1518486,1.7239262,0.08808300395256917,0.008003952569169961
DQN,647,10,89000,100,80.733574,0.16461793,1.7371569,0.09476284584980237,0.007450592885375494
DQN,647,10,90000,100,81.42236,0.18352759,1.7953594,0.10222332015810277,0.007341897233201581
DQN,647,10,91000,100,81.99112,0.19921248,1.8419646,0.10815217391304348,0.006699604743083004
DQN,647,10,92000,100,82.65984,0.2072019,1.633214,0.12686758893280634,0.0061857707509881425
DQN,647,10,93000,100,82.856895,0.21026962,1.4929689,0.1408399209486166,0.005859683794466403
DQN,647,10,94000,100,83.43357,0.24216601,1.4499587,0.16701581027667983,0.0044367588932806325
DQN,647,10,95000,100,83.641205,0.2392969,1.4120609,0.16946640316205533,0.002875494071146245
DQN,647,10,96000,100,84.02949,0.27784768,1.4337234,0.19379446640316206,0.002025691699604743
DQN,647,10,97000,100,84.1426,0.30281594,1.4174364,0.21363636363636362,0.0021541501976284584
DQN,647,10,98000,100,84.15986,0.3017188,1.4129543,0.2135375494071146,0.002233201581027668
DQN,647,10,99000,100,83.84972,0.29265535,1.3706369,0.21351778656126483,0.0028458498023715413
DQN,647,10,100000,100,83.8048,0.3201495,1.4035928,0.22809288537549408,0.0029644268774703555
DQN,647,11,1000,100,-0.06957309,0.0,,0.0,1.0
DQN,647,11,2000,100,3.0684297,0.0,,0.0,0.0
DQN,647,11,3000,100,3.7821305,0.0,,0.0,0.0001482213438735178
DQN,647,11,4000,100,5.036667,0.0,,0.0,0.03550395256916996
DQN,647,11,5000,100,5.303409,0.0,,0.0,0.11016798418972332
DQN,647,11,6000,100,6.66324,0.0,,0.0,0.13539525691699605
DQN,647,11,7000,100,8.096118,0.0,,0.0,0.10404150197628459
DQN,647,11,8000,100,10.56271,0.0,,0.0,0.0632806324110672
DQN,647,11,9000,100,11.858881,0.0,,0.0,0.045464426877470356
DQN,647,11,10000,100,14.131516,0.0,,0.0,0.029278656126482214
DQN,647,11,11000,100,15.045078,0.0,,0.0,0.03393280632411067
DQN,647,11,12000,100,16.856255,0.0,,0.0,0.037223320158102764
DQN,647,11,13000,100,18.701553,0.0,,0.0,0.030671936758893282
DQN,647,11,14000,100,19.60576,0.0,,0.0,0.0366699604743083
DQN,647,11,15000,100,21.344797,0.0,,0.0,0.03944664031620553
DQN,647,11,16000,100,21.782488,0.0,,0.0,0.05381422924901186
DQN,647,11,17000,100,23.366991,0.0,,0.0,0.05280632411067194
DQN,647,11,18000,100,23.79669,0.0,,0.0,0.06465415019762846
DQN,647,11,19000,100,25.877981,0.0,,0.0,0.03640316205533597
DQN,647,11,20000,100,26.625862,0.0,,0.0,0.03691699604743083
DQN,647,11,21000,100,28.532696,0.0,,0.0,0.01808300395256917
DQN,647,11,22000,100,29.672165,0.0,,0.0,0.012519762845849802
DQN,647,11,23000,100,31.499783,0.0,,0.0,0.006205533596837945
DQN,647,11,24000,100,33.178596,0.0,,0.0,0.004871541501976284
DQN,647,11,25000,100,33.834415,0.0,,0.0,0.0035869565217391303
DQN,647,11,26000,100,36.677338,0.0,,0.0,0.0011857707509881424
DQN,647,11,27000,100,38.255043,0.0,,0.0,0.000642292490118577
DQN,647,11,28000,100,40.28545,0.0,,0.0,0.00036561264822134387
DQN,647,11,29000,100,41.881847,0.0,,0.0,0.0003952569169960474
DQN,647,11,30000,100,43.582893,0.0,,0.0,0.00040513833992094863
DQN,647,11,31000,100,45.178226,0.0,,0.0,0.0003359683794466403
DQN,647,11,32000,100,47.310898,0.0,,0.0,0.0006126482213438735
DQN,647,11,33000,100,48.60177,0.0,,0.0,0.000642292490118577
DQN,647,11,34000,100,50.22669,0.0,,0.0,0.0007213438735177866
DQN,647,11,35000,100,51.390503,0.0,,0.0,0.0008992094861660079
DQN,647,11,36000,100,51.857544,0.0,,0.0,0.0008695652173913044
DQN,647,11,37000,100,53.198727,0.0,,0.0,0.0014525691699604742
DQN,647,11,38000,100,53.98691,0.0,,0.0,0.0012351778656126482
DQN,647,11,39000,100,55.605453,0.0,,0.0,0.0015019762845849803
DQN,647,11,40000,100,56.070885,0.0,,0.0,0.002233201581027668
DQN,647,11,41000,100,57.118988,0.0,,0.0,0.002292490118577075
DQN,647,11,42000,100,57.7503,0.0,,0.0,0.0026086956521739132
DQN,647,11,43000,100,59.07146,0.0,,0.0,0.0028557312252964428
DQN,647,11,44000,100,59.81571,0.0,,0.0,0.0030632411067193677
DQN,647,11,45000,100,60.52141,0.0,,0.0,0.004100790513833992
DQN,647,11,46000,100,61.904713,0.0,,0.0,0.003606719367588933
DQN,647,11,47000,100,62.228527,0.0,,0.0,0.0029051383399209484
DQN,647,11,48000,100,63.045216,0.0,,0.0,0.002341897233201581
DQN,647,11,49000,100,63.883976,0.0,,0.0,0.0027470355731225296
DQN,647,11,50000,100,64.94669,0.0,,0.0,0.0023320158102766797
DQN,647,11,51000,100,65.66186,0.0,,0.0,0.0024110671936758894
DQN,647,11,52000,100,66.34705,0.0,,0.0,0.003201581027667984
DQN,647,11,53000,100,66.963585,0.0,,0.0,0.0033596837944664033
DQN,647,11,54000,100,67.92684,0.0,,0.0,0.0032213438735177865
DQN,647,11,55000,100,68.79225,0.0,,0.0,0.0030928853754940712
DQN,647,11,56000,100,69.59581,0.0,,0.0,0.0025988142292490118
DQN,647,11,57000,100,70.54641,0.0,,0.0,0.002282608695652174
DQN,647,11,58000,100,71.27811,0.0,,0.0,0.0021541501976284584
DQN,647,11,59000,100,71.84555,0.0,,0.0,0.002233201581027668
DQN,647,11,60000,100,72.46196,0.0,,0.0,0.002430830039525692
DQN,647,11,61000,100,73.12081,0.00023506595,0.188799,0.0012450592885375495,0.0021047430830039527
DQN,647,11,62000,100,73.26644,0.0005734555,0.22938217,0.0025,0.0020553359683794467
DQN,647,11,63000,100,73.88688,0.011945784,0.5672986,0.021057312252964425,0.00216403162055336
DQN,647,11,64000,100,73.97251,0.020839613,0.71782464,0.029031620553359685,0.002391304347826087
DQN,647,11,65000,100,74.23443,0.04465989,1.0420985,0.04285573122529644,0.0030039525691699606
DQN,647,11,66000,100,74.640755,0.059470583,1.1389899,0.052213438735177864,0.0030830039525691698
DQN,647,11,67000,100,75.248184,0.10719159,1.5336899,0.06989130434782609,0.0034189723320158104
DQN,647,11,68000,100,75.597694,0.1694715,2.0148633,0.08411067193675889,0.004110671936758893
DQN,647,11,69000,100,76.16446,0.25025478,2.4909787,0.10046442687747036,0.0038142292490118577
DQN,647,11,70000,100,76.63472,0.3161783,2.8581727,0.11062252964426877,0.004051383399209486
